Time,FR_t0,FR_t1,FR_t2,FL_t0,FL_t1,FL_t2,RL_t0,RL_t1,RL_t2,RR_t0,RR_t1,RR_t2,FR_q0,FR_q1,FR_q2,FL_q0,FL_q1,FL_q2,RL_q0,RL_q1,RL_q2,RR_q0,RR_q1,RR_q2,gyro_0,gyro_1,gyro_2,acc_0,acc_1,acc_2,foot_distance,class
2.43254,3.51172,3.06641,11.8711,-1.10938,-3.75781,4.07812,-3.58594,3.95703,10.1641,0.589844,-3.70703,4.63672,-0.03331,0.776558,-1.56636,-0.15211,1.21679,-2.15935,-0.15036,0.790365,-1.60834,-0.01223,1.17029,-2.12213,-0.11043,0.043042,0.132184,-0.89304,1.52271,13.6637,-208.846,2
2.45488,3.03906,0.21875,8.08594,1.28516,0.789062,3.67188,-4.32812,1.0625,7.90234,-0.46875,-0.12109,3.1875,-0.02144,0.862183,-1.55186,-0.1609,0.842866,-2.08083,-0.15145,0.883074,-1.59195,-0.04421,0.813497,-2.01491,-0.03586,-0.1796,-0.04998,-0.20231,0.448913,4.90811,-221.393,2
2.4668,3.03906,0.21875,8.08594,1.28516,0.789062,3.67188,-4.32812,1.0625,7.90234,-0.46875,-0.12109,3.1875,-0.02144,0.862183,-1.55186,-0.1609,0.842866,-2.08083,-0.15145,0.883074,-1.59195,-0.04421,0.813497,-2.01491,-0.03586,-0.1796,-0.04998,-0.20231,0.448913,4.90811,-221.393,2
2.48,4.00391,-2.81641,8.34766,1.25781,2.71875,-3.67188,-3.28906,-3.68359,9.71875,-1.13672,2.91797,-3.89453,-0.02301,0.947687,-1.5255,-0.15908,0.598223,-1.64504,-0.14848,0.971727,-1.56305,-0.05807,0.565645,-1.57568,0.481859,-0.14551,-0.09472,1.29885,0.952892,6.86537,-291.685,2
2.49601,4.00391,-2.81641,8.34766,1.25781,2.71875,-3.67188,-3.28906,-3.68359,9.71875,-1.13672,2.91797,-3.89453,-0.02301,0.947687,-1.5255,-0.15908,0.598223,-1.64504,-0.14848,0.971727,-1.56305,-0.05807,0.565645,-1.57568,0.481859,-0.14551,-0.09472,1.29885,0.952892,6.86537,-291.685,2
2.50654,4.00391,-2.81641,8.34766,1.25781,2.71875,-3.67188,-3.28906,-3.68359,9.71875,-1.13672,2.91797,-3.89453,-0.02301,0.947687,-1.5255,-0.15908,0.598223,-1.64504,-0.14848,0.971727,-1.56305,-0.05807,0.565645,-1.57568,0.481859,-0.14551,-0.09472,1.29885,0.952892,6.86537,-291.685,2
2.52193,4.00391,-2.81641,8.34766,1.25781,2.71875,-3.67188,-3.28906,-3.68359,9.71875,-1.13672,2.91797,-3.89453,-0.02301,0.947687,-1.5255,-0.15908,0.598223,-1.64504,-0.14848,0.971727,-1.56305,-0.05807,0.565645,-1.57568,0.481859,-0.14551,-0.09472,1.29885,0.952892,6.86537,-291.685,2
2.53591,-1.70312,0.9375,-6.04688,-3.70703,3.16406,10.8711,1.13672,0.492188,-6.78906,4.12891,4.57422,12.7617,-0.04021,1.05644,-1.62897,-0.16804,0.69499,-1.61763,-0.14606,1.07509,-1.64657,-0.04408,0.656477,-1.52542,-0.15837,0.024932,-0.14159,2.33794,-2.78924,0.266953,-301.453,2
2.54965,-1.70312,0.9375,-6.04688,-3.70703,3.16406,10.8711,1.13672,0.492188,-6.78906,4.12891,4.57422,12.7617,-0.04021,1.05644,-1.62897,-0.16804,0.69499,-1.61763,-0.14606,1.07509,-1.64657,-0.04408,0.656477,-1.52542,-0.15837,0.024932,-0.14159,2.33794,-2.78924,0.266953,-301.453,2
2.56096,-1.70312,0.9375,-6.04688,-3.70703,3.16406,10.8711,1.13672,0.492188,-6.78906,4.12891,4.57422,12.7617,-0.04021,1.05644,-1.62897,-0.16804,0.69499,-1.61763,-0.14606,1.07509,-1.64657,-0.04408,0.656477,-1.52542,-0.15837,0.024932,-0.14159,2.33794,-2.78924,0.266953,-301.453,2
2.57234,1.03516,-3.70703,4.07812,-4.27734,3.53516,11.5391,-1.38281,-3.68359,4.44922,4.40234,5.33984,11.3164,-0.03427,1.16399,-2.11838,-0.16459,0.810711,-1.61827,-0.16853,1.183,-2.15229,-0.03978,0.761904,-1.5276,0.041905,0.21881,-0.07661,-0.13647,1.8184,12.0416,-303.127,2
2.58306,1.03516,-3.70703,4.07812,-4.27734,3.53516,11.5391,-1.38281,-3.68359,4.44922,4.40234,5.33984,11.3164,-0.03427,1.16399,-2.11838,-0.16459,0.810711,-1.61827,-0.16853,1.183,-2.15229,-0.03978,0.761904,-1.5276,0.041905,0.21881,-0.07661,-0.13647,1.8184,12.0416,-303.127,2
2.5971,1.03516,-3.70703,4.07812,-4.27734,3.53516,11.5391,-1.38281,-3.68359,4.44922,4.40234,5.33984,11.3164,-0.03427,1.16399,-2.11838,-0.16459,0.810711,-1.61827,-0.16853,1.183,-2.15229,-0.03978,0.761904,-1.5276,0.041905,0.21881,-0.07661,-0.13647,1.8184,12.0416,-303.127,2
2.62282,-1.40625,1.87891,3.1875,-3.01562,0.441406,8.64453,0.617188,1.97656,3.03906,3.70703,0.960938,8.38281,-0.06219,0.813921,-2.00712,-0.16374,0.895307,-1.5924,-0.17198,0.819613,-2.05911,-0.03791,0.842139,-1.50718,0.200629,-0.09012,0.070399,0.025139,0.172383,3.29442,-305.569,2
2.63685,-1.40625,1.87891,3.1875,-3.01562,0.441406,8.64453,0.617188,1.97656,3.03906,3.70703,0.960938,8.38281,-0.06219,0.813921,-2.00712,-0.16374,0.895307,-1.5924,-0.17198,0.819613,-2.05911,-0.03791,0.842139,-1.50718,0.200629,-0.09012,0.070399,0.025139,0.172383,3.29442,-305.569,2
2.6474,0.144531,2.17578,-3.89453,-4.25391,-2.69531,7.75391,1.10938,3.95703,-3.375,3.16406,-3.63281,9.71875,-0.07382,0.563828,-1.56999,-0.16132,0.977298,-1.55191,-0.17434,0.586657,-1.64992,-0.03869,0.920619,-1.48138,-0.16263,-0.16469,0.11727,1.23301,1.42694,8.88369,-306.898,2
2.65776,0.144531,2.17578,-3.89453,-4.25391,-2.69531,7.75391,1.10938,3.95703,-3.375,3.16406,-3.63281,9.71875,-0.07382,0.563828,-1.56999,-0.16132,0.977298,-1.55191,-0.17434,0.586657,-1.64992,-0.03869,0.920619,-1.48138,-0.16263,-0.16469,0.11727,1.23301,1.42694,8.88369,-306.898,2
2.67364,0.144531,2.17578,-3.89453,-4.25391,-2.69531,7.75391,1.10938,3.95703,-3.375,3.16406,-3.63281,9.71875,-0.07382,0.563828,-1.56999,-0.16132,0.977298,-1.55191,-0.17434,0.586657,-1.64992,-0.03869,0.920619,-1.48138,-0.16263,-0.16469,0.11727,1.23301,1.42694,8.88369,-306.898,2
2.68718,2.74219,1.90234,9.94141,0.863281,1.08594,-7.01172,-4.32812,4.74609,10.1641,-1.92578,0.367188,-7.23438,-0.04608,0.670768,-1.55304,-0.13788,1.08872,-1.6404,-0.18766,0.656901,-1.55207,-0.03209,1.03658,-1.5712,0.543644,-0.35217,-0.01695,-0.32441,4.97036,-4.32273,-288.488,2
2.71138,2.74219,1.90234,9.94141,0.863281,1.08594,-7.01172,-4.32812,4.74609,10.1641,-1.92578,0.367188,-7.23438,-0.04608,0.670768,-1.55304,-0.13788,1.08872,-1.6404,-0.18766,0.656901,-1.55207,-0.03209,1.03658,-1.5712,0.543644,-0.35217,-0.01695,-0.32441,4.97036,-4.32273,-288.488,2
2.72803,2.74219,1.90234,9.94141,0.863281,1.08594,-7.01172,-4.32812,4.74609,10.1641,-1.92578,0.367188,-7.23438,-0.04608,0.670768,-1.55304,-0.13788,1.08872,-1.6404,-0.18766,0.656901,-1.55207,-0.03209,1.03658,-1.5712,0.543644,-0.35217,-0.01695,-0.32441,4.97036,-4.32273,-288.488,2
2.73849,3.36328,2.89062,11.7969,-1.23438,-4.20312,4.19141,-2.66797,3.98047,10.0547,0.023438,-3.58594,5.41406,-0.0545,0.800841,-1.55614,-0.1609,1.19687,-2.14199,-0.1856,0.771653,-1.55586,-0.02549,1.14407,-2.08826,0.032317,0.064347,0.042702,0.147243,2.53307,14.218,-212.746,2
2.75456,3.36328,2.89062,11.7969,-1.23438,-4.20312,4.19141,-2.66797,3.98047,10.0547,0.023438,-3.58594,5.41406,-0.0545,0.800841,-1.55614,-0.1609,1.19687,-2.14199,-0.1856,0.771653,-1.55586,-0.02549,1.14407,-2.08826,0.032317,0.064347,0.042702,0.147243,2.53307,14.218,-212.746,2
2.76505,2.64453,0.589844,8.42188,0.8125,0.664062,3.33594,-3.75781,1.73047,7.56641,-0.61719,0.367188,3.375,-0.04711,0.885073,-1.53467,-0.16653,0.828514,-2.06238,-0.19057,0.863152,-1.54351,-0.05202,0.79309,-1.98435,-0.35757,-0.12207,-0.05637,-0.23463,0.323217,5.96874,-224.693,2
2.77664,2.64453,0.589844,8.42188,0.8125,0.664062,3.33594,-3.75781,1.73047,7.56641,-0.61719,0.367188,3.375,-0.04711,0.885073,-1.53467,-0.16653,0.828514,-2.06238,-0.19057,0.863152,-1.54351,-0.05202,0.79309,-1.98435,-0.35757,-0.12207,-0.05637,-0.23463,0.323217,5.96874,-224.693,2
2.78706,2.64453,0.589844,8.42188,0.8125,0.664062,3.33594,-3.75781,1.73047,7.56641,-0.61719,0.367188,3.375,-0.04711,0.885073,-1.53467,-0.16653,0.828514,-2.06238,-0.19057,0.863152,-1.54351,-0.05202,0.79309,-1.98435,-0.35757,-0.12207,-0.05637,-0.23463,0.323217,5.96874,-224.693,2
2.79736,2.64453,0.589844,8.42188,0.8125,0.664062,3.33594,-3.75781,1.73047,7.56641,-0.61719,0.367188,3.375,-0.04711,0.885073,-1.53467,-0.16653,0.828514,-2.06238,-0.19057,0.863152,-1.54351,-0.05202,0.79309,-1.98435,-0.35757,-0.12207,-0.05637,-0.23463,0.323217,5.96874,-224.693,2
2.80887,2.89062,-2.19922,8.05078,1.28516,3.28906,-3.63281,-2.76953,-3.21484,9.46094,-0.96094,3.75781,-3.78125,-0.0479,0.969789,-1.49656,-0.16471,0.582297,-1.64052,-0.18385,0.958768,-1.52336,-0.06619,0.543784,-1.54884,0.230456,-0.28932,-0.03932,1.86029,1.31083,6.01663,-291.654,2
2.81916,2.89062,-2.19922,8.05078,1.28516,3.28906,-3.63281,-2.76953,-3.21484,9.46094,-0.96094,3.75781,-3.78125,-0.0479,0.969789,-1.49656,-0.16471,0.582297,-1.64052,-0.18385,0.958768,-1.52336,-0.06619,0.543784,-1.54884,0.230456,-0.28932,-0.03932,1.86029,1.31083,6.01663,-291.654,2
2.82976,2.89062,-2.19922,8.05078,1.28516,3.28906,-3.63281,-2.76953,-3.21484,9.46094,-0.96094,3.75781,-3.78125,-0.0479,0.969789,-1.49656,-0.16471,0.582297,-1.64052,-0.18385,0.958768,-1.52336,-0.06619,0.543784,-1.54884,0.230456,-0.28932,-0.03932,1.86029,1.31083,6.01663,-291.654,2
2.84063,2.89062,-2.19922,8.05078,1.28516,3.28906,-3.63281,-2.76953,-3.21484,9.46094,-0.96094,3.75781,-3.78125,-0.0479,0.969789,-1.49656,-0.16471,0.582297,-1.64052,-0.18385,0.958768,-1.52336,-0.06619,0.543784,-1.54884,0.230456,-0.28932,-0.03932,1.86029,1.31083,6.01663,-291.654,2
2.85621,-2,1.13672,-6.60156,-4.42578,3.06641,9.38672,1.30859,0.417969,-6.41797,4.10547,3.75781,11.9453,-0.06419,1.08739,-1.59708,-0.17658,0.658718,-1.56648,-0.18191,1.07891,-1.62312,-0.05341,0.623899,-1.47205,-0.3565,-0.03472,0.049093,2.62764,-1.76932,4.76326,-308.935,2
2.86662,-2,1.13672,-6.60156,-4.42578,3.06641,9.38672,1.30859,0.417969,-6.41797,4.10547,3.75781,11.9453,-0.06419,1.08739,-1.59708,-0.17658,0.658718,-1.56648,-0.18191,1.07891,-1.62312,-0.05341,0.623899,-1.47205,-0.3565,-0.03472,0.049093,2.62764,-1.76932,4.76326,-308.935,2
2.88793,1.45703,-3.85547,3.89453,-3.28906,3.83203,11.7969,-0.8125,-3.60938,4.22656,3.66016,4.20312,10.2773,-0.04941,1.19499,-2.12177,-0.16628,0.79642,-1.58969,-0.19777,1.17719,-2.14462,-0.05402,0.746826,-1.49555,0.2475,0.029194,-0.12028,-0.71228,1.0738,15.7622,-307.494,2
2.89849,1.45703,-3.85547,3.89453,-3.28906,3.83203,11.7969,-0.8125,-3.60938,4.22656,3.66016,4.20312,10.2773,-0.04941,1.19499,-2.12177,-0.16628,0.79642,-1.58969,-0.19777,1.17719,-2.14462,-0.05402,0.746826,-1.49555,0.2475,0.029194,-0.12028,-0.71228,1.0738,15.7622,-307.494,2
2.90966,1.45703,-3.85547,3.89453,-3.28906,3.83203,11.7969,-0.8125,-3.60938,4.22656,3.66016,4.20312,10.2773,-0.04941,1.19499,-2.12177,-0.16628,0.79642,-1.58969,-0.19777,1.17719,-2.14462,-0.05402,0.746826,-1.49555,0.2475,0.029194,-0.12028,-0.71228,1.0738,15.7622,-307.494,2
2.9213,1.45703,-3.85547,3.89453,-3.28906,3.83203,11.7969,-0.8125,-3.60938,4.22656,3.66016,4.20312,10.2773,-0.04941,1.19499,-2.12177,-0.16628,0.79642,-1.58969,-0.19777,1.17719,-2.14462,-0.05402,0.746826,-1.49555,0.2475,0.029194,-0.12028,-0.71228,1.0738,15.7622,-307.494,2
2.93151,-1.35938,0.367188,3.82031,-3.48438,0.46875,7.45703,0.640625,0.640625,3.41016,3.85547,1.21094,7.53125,-0.04536,0.82809,-2.02351,-0.17046,0.891189,-1.57677,-0.16919,0.810651,-2.04087,-0.05165,0.837779,-1.4855,0.008881,-0.14658,-0.02974,0.143652,0.931344,3.78404,-307.982,2
2.94405,-1.35938,0.367188,3.82031,-3.48438,0.46875,7.45703,0.640625,0.640625,3.41016,3.85547,1.21094,7.53125,-0.04536,0.82809,-2.02351,-0.17046,0.891189,-1.57677,-0.16919,0.810651,-2.04087,-0.05165,0.837779,-1.4855,0.008881,-0.14658,-0.02974,0.143652,0.931344,3.78404,-307.982,2
2.95566,-1.35938,0.367188,3.82031,-3.48438,0.46875,7.45703,0.640625,0.640625,3.41016,3.85547,1.21094,7.53125,-0.04536,0.82809,-2.02351,-0.17046,0.891189,-1.57677,-0.16919,0.810651,-2.04087,-0.05165,0.837779,-1.4855,0.008881,-0.14658,-0.02974,0.143652,0.931344,3.78404,-307.982,2
2.96675,-0.36719,2.51953,-3.07812,-4.82031,-3.01562,7.30859,1.18359,3.3125,-3.78125,4.03125,-3.3125,8.90234,-0.0482,0.568915,-1.58739,-0.16834,0.984686,-1.54767,-0.15181,0.577332,-1.62715,-0.05038,0.921406,-1.45962,-0.28407,-0.11142,0.095965,2.1069,1.57299,9.19254,-307.135,2
2.97811,-0.36719,2.51953,-3.07812,-4.82031,-3.01562,7.30859,1.18359,3.3125,-3.78125,4.03125,-3.3125,8.90234,-0.0482,0.568915,-1.58739,-0.16834,0.984686,-1.54767,-0.15181,0.577332,-1.62715,-0.05038,0.921406,-1.45962,-0.28407,-0.11142,0.095965,2.1069,1.57299,9.19254,-307.135,2
2.99008,-0.36719,2.51953,-3.07812,-4.82031,-3.01562,7.30859,1.18359,3.3125,-3.78125,4.03125,-3.3125,8.90234,-0.0482,0.568915,-1.58739,-0.16834,0.984686,-1.54767,-0.15181,0.577332,-1.62715,-0.05038,0.921406,-1.45962,-0.28407,-0.11142,0.095965,2.1069,1.57299,9.19254,-307.135,2
3.00069,-0.36719,2.51953,-3.07812,-4.82031,-3.01562,7.30859,1.18359,3.3125,-3.78125,4.03125,-3.3125,8.90234,-0.0482,0.568915,-1.58739,-0.16834,0.984686,-1.54767,-0.15181,0.577332,-1.62715,-0.05038,0.921406,-1.45962,-0.28407,-0.11142,0.095965,2.1069,1.57299,9.19254,-307.135,2
3.01909,4.375,3.23828,9.75781,1.16016,0.515625,-7.01172,-3.88281,4.40234,11.7969,-1.60547,0.914062,-7.82812,-0.05056,0.652481,-1.54989,-0.1463,1.10004,-1.64803,-0.15351,0.674765,-1.5859,-0.04735,1.0295,-1.54613,0.40516,0.020671,0.028853,0.480037,3.03585,-3.50751,-287.108,2
3.03012,4.375,3.23828,9.75781,1.16016,0.515625,-7.01172,-3.88281,4.40234,11.7969,-1.60547,0.914062,-7.82812,-0.05056,0.652481,-1.54989,-0.1463,1.10004,-1.64803,-0.15351,0.674765,-1.5859,-0.04735,1.0295,-1.54613,0.40516,0.020671,0.028853,0.480037,3.03585,-3.50751,-287.108,2
3.04102,4.15234,3.83203,12.2812,-0.86328,-4.15234,4.44922,-4.15234,4.625,10.9453,0.8125,-3.90625,5.26562,-0.06201,0.780373,-1.55998,-0.16053,1.20759,-2.1531,-0.15417,0.793453,-1.58993,-0.03173,1.14213,-2.08188,-0.136,0.1762,0.008613,-1.44969,2.44089,13.5177,-210.56,2
3.05172,4.15234,3.83203,12.2812,-0.86328,-4.15234,4.44922,-4.15234,4.625,10.9453,0.8125,-3.90625,5.26562,-0.06201,0.780373,-1.55998,-0.16053,1.20759,-2.1531,-0.15417,0.793453,-1.58993,-0.03173,1.14213,-2.08188,-0.136,0.1762,0.008613,-1.44969,2.44089,13.5177,-210.56,2
3.06272,4.15234,3.83203,12.2812,-0.86328,-4.15234,4.44922,-4.15234,4.625,10.9453,0.8125,-3.90625,5.26562,-0.06201,0.780373,-1.55998,-0.16053,1.20759,-2.1531,-0.15417,0.793453,-1.58993,-0.03173,1.14213,-2.08188,-0.136,0.1762,0.008613,-1.44969,2.44089,13.5177,-210.56,2
3.07822,4.15234,3.83203,12.2812,-0.86328,-4.15234,4.44922,-4.15234,4.625,10.9453,0.8125,-3.90625,5.26562,-0.06201,0.780373,-1.55998,-0.16053,1.20759,-2.1531,-0.15417,0.793453,-1.58993,-0.03173,1.14213,-2.08188,-0.136,0.1762,0.008613,-1.44969,2.44089,13.5177,-210.56,2
3.08875,2.79297,1.38281,8.97656,1.43359,1.62891,3.92969,-4.22656,1.53125,8.38281,-0.02344,-0.09766,3.15234,-0.05668,0.871327,-1.54193,-0.1414,0.821248,-2.06392,-0.1592,0.888585,-1.57677,-0.03064,0.78988,-1.99533,-0.25424,-0.12847,-0.04465,0.480037,-0.60334,5.59884,-222.902,2
3.09917,2.79297,1.38281,8.97656,1.43359,1.62891,3.92969,-4.22656,1.53125,8.38281,-0.02344,-0.09766,3.15234,-0.05668,0.871327,-1.54193,-0.1414,0.821248,-2.06392,-0.1592,0.888585,-1.57677,-0.03064,0.78988,-1.99533,-0.25424,-0.12847,-0.04465,0.480037,-0.60334,5.59884,-222.902,2
3.11929,2.79297,1.38281,8.97656,1.43359,1.62891,3.92969,-4.22656,1.53125,8.38281,-0.02344,-0.09766,3.15234,-0.05668,0.871327,-1.54193,-0.1414,0.821248,-2.06392,-0.1592,0.888585,-1.57677,-0.03064,0.78988,-1.99533,-0.25424,-0.12847,-0.04465,0.480037,-0.60334,5.59884,-222.902,2
3.12963,4.52344,-2.79297,8.38281,-0.36719,1.60547,-3.30078,-2.81641,-4.69922,9.49609,-0.54297,2.51953,-3.1875,-0.06225,0.961917,-1.50382,-0.12202,0.566493,-1.61747,-0.1566,0.98293,-1.54456,-0.02398,0.539909,-1.56971,0.360418,-0.21369,-0.05317,2.29604,-0.08499,7.63272,-293.143,2
3.14319,4.52344,-2.79297,8.38281,-0.36719,1.60547,-3.30078,-2.81641,-4.69922,9.49609,-0.54297,2.51953,-3.1875,-0.06225,0.961917,-1.50382,-0.12202,0.566493,-1.61747,-0.1566,0.98293,-1.54456,-0.02398,0.539909,-1.56971,0.360418,-0.21369,-0.05317,2.29604,-0.08499,7.63272,-293.143,2
3.15389,4.52344,-2.79297,8.38281,-0.36719,1.60547,-3.30078,-2.81641,-4.69922,9.49609,-0.54297,2.51953,-3.1875,-0.06225,0.961917,-1.50382,-0.12202,0.566493,-1.61747,-0.1566,0.98293,-1.54456,-0.02398,0.539909,-1.56971,0.360418,-0.21369,-0.05317,2.29604,-0.08499,7.63272,-293.143,2
3.16426,-1.65625,0.886719,-6.71484,-4.44922,2.47266,11.2031,1.45703,0.21875,-7.04688,4.82031,5.04297,12.7266,-0.08544,1.07279,-1.60548,-0.13746,0.681366,-1.60301,-0.15781,1.09502,-1.6324,-0.01605,0.636252,-1.51472,-0.53867,0.004692,0.028853,2.94966,-2.50433,11.7483,-302.388,2
3.17537,-1.65625,0.886719,-6.71484,-4.44922,2.47266,11.2031,1.45703,0.21875,-7.04688,4.82031,5.04297,12.7266,-0.08544,1.07279,-1.60548,-0.13746,0.681366,-1.60301,-0.15781,1.09502,-1.6324,-0.01605,0.636252,-1.51472,-0.53867,0.004692,0.028853,2.94966,-2.50433,11.7483,-302.388,2
3.18935,-1.65625,0.886719,-6.71484,-4.44922,2.47266,11.2031,1.45703,0.21875,-7.04688,4.82031,5.04297,12.7266,-0.08544,1.07279,-1.60548,-0.13746,0.681366,-1.60301,-0.15781,1.09502,-1.6324,-0.01605,0.636252,-1.51472,-0.53867,0.004692,0.028853,2.94966,-2.50433,11.7483,-302.388,2
3.19991,-1.65625,0.886719,-6.71484,-4.44922,2.47266,11.2031,1.45703,0.21875,-7.04688,4.82031,5.04297,12.7266,-0.08544,1.07279,-1.60548,-0.13746,0.681366,-1.60301,-0.15781,1.09502,-1.6324,-0.01605,0.636252,-1.51472,-0.53867,0.004692,0.028853,2.94966,-2.50433,11.7483,-302.388,2
3.21229,1.58203,-4.20312,3.89453,-2.79297,3.08984,11.4258,-0.9375,-3.92969,4.52344,3.14062,3.98047,8.97656,-0.0608,1.17834,-2.11721,-0.13407,0.811377,-1.60459,-0.16556,1.18997,-2.15277,-0.01635,0.759118,-1.53309,0.012077,0.031324,-0.06169,-0.78889,1.42455,14.935,-304.119,2
3.22438,1.58203,-4.20312,3.89453,-2.79297,3.08984,11.4258,-0.9375,-3.92969,4.52344,3.14062,3.98047,8.97656,-0.0608,1.17834,-2.11721,-0.13407,0.811377,-1.60459,-0.16556,1.18997,-2.15277,-0.01635,0.759118,-1.53309,0.012077,0.031324,-0.06169,-0.78889,1.42455,14.935,-304.119,2
3.24056,1.58203,-4.20312,3.89453,-2.79297,3.08984,11.4258,-0.9375,-3.92969,4.52344,3.14062,3.98047,8.97656,-0.0608,1.17834,-2.11721,-0.13407,0.811377,-1.60459,-0.16556,1.18997,-2.15277,-0.01635,0.759118,-1.53309,0.012077,0.031324,-0.06169,-0.78889,1.42455,14.935,-304.119,2
3.25139,-0.44141,0.21875,4.11719,-2.94141,0.046875,7.82812,0.417969,0.617188,3.44922,3.60938,1.23438,7.30859,-0.03585,0.810953,-2.03534,-0.13534,0.901665,-1.57738,-0.13637,0.795027,-2.05564,-0.01417,0.851041,-1.51638,-0.00284,-0.20197,0.052289,-0.34117,0.257377,5.13317,-306.387,2
3.26198,-0.44141,0.21875,4.11719,-2.94141,0.046875,7.82812,0.417969,0.617188,3.44922,3.60938,1.23438,7.30859,-0.03585,0.810953,-2.03534,-0.13534,0.901665,-1.57738,-0.13637,0.795027,-2.05564,-0.01417,0.851041,-1.51638,-0.00284,-0.20197,0.052289,-0.34117,0.257377,5.13317,-306.387,2
3.27329,-0.44141,0.21875,4.11719,-2.94141,0.046875,7.82812,0.417969,0.617188,3.44922,3.60938,1.23438,7.30859,-0.03585,0.810953,-2.03534,-0.13534,0.901665,-1.57738,-0.13637,0.795027,-2.05564,-0.01417,0.851041,-1.51638,-0.00284,-0.20197,0.052289,-0.34117,0.257377,5.13317,-306.387,2
3.28469,-1.33203,3.78125,-4.07812,-4.52344,-3.75781,7.45703,1.33203,3.75781,-3.89453,4.42578,-3.01562,9.98047,-0.02374,0.548326,-1.60027,-0.13528,0.992195,-1.53899,-0.12547,0.55099,-1.62679,-0.0135,0.943024,-1.49575,-0.20098,-0.19984,0.101291,2.0662,0.277727,9.67018,-306.486,2
3.29507,-1.33203,3.78125,-4.07812,-4.52344,-3.75781,7.45703,1.33203,3.75781,-3.89453,4.42578,-3.01562,9.98047,-0.02374,0.548326,-1.60027,-0.13528,0.992195,-1.53899,-0.12547,0.55099,-1.62679,-0.0135,0.943024,-1.49575,-0.20098,-0.19984,0.101291,2.0662,0.277727,9.67018,-306.486,2
3.31106,-1.33203,3.78125,-4.07812,-4.52344,-3.75781,7.45703,1.33203,3.75781,-3.89453,4.42578,-3.01562,9.98047,-0.02374,0.548326,-1.60027,-0.13528,0.992195,-1.53899,-0.12547,0.55099,-1.62679,-0.0135,0.943024,-1.49575,-0.20098,-0.19984,0.101291,2.0662,0.277727,9.67018,-306.486,2
3.32153,4.42578,2.96484,10.0898,1.73047,0.320312,-7.19531,-3.75781,3.83203,11.7969,-1.77734,0.046875,-7.16016,-0.00321,0.620508,-1.53245,-0.11845,1.1104,-1.63571,-0.13673,0.63716,-1.54952,-0.01587,1.0628,-1.59276,0.342309,-0.01555,0.105552,0.925359,3.73376,2.52349,-286.417,2
3.33718,4.42578,2.96484,10.0898,1.73047,0.320312,-7.19531,-3.75781,3.83203,11.7969,-1.77734,0.046875,-7.16016,-0.00321,0.620508,-1.53245,-0.11845,1.1104,-1.63571,-0.13673,0.63716,-1.54952,-0.01587,1.0628,-1.59276,0.342309,-0.01555,0.105552,0.925359,3.73376,2.52349,-286.417,2
3.34803,4.42578,2.96484,10.0898,1.73047,0.320312,-7.19531,-3.75781,3.83203,11.7969,-1.77734,0.046875,-7.16016,-0.00321,0.620508,-1.53245,-0.11845,1.1104,-1.63571,-0.13673,0.63716,-1.54952,-0.01587,1.0628,-1.59276,0.342309,-0.01555,0.105552,0.925359,3.73376,2.52349,-286.417,2
3.35851,4.42578,2.96484,10.0898,1.73047,0.320312,-7.19531,-3.75781,3.83203,11.7969,-1.77734,0.046875,-7.16016,-0.00321,0.620508,-1.53245,-0.11845,1.1104,-1.63571,-0.13673,0.63716,-1.54952,-0.01587,1.0628,-1.59276,0.342309,-0.01555,0.105552,0.925359,3.73376,2.52349,-286.417,2
3.36913,4.375,3.26172,12.2422,-1.0625,-3.98047,4.04297,-4.05469,4.44922,10.4258,0.738281,-3.73438,4.67188,-0.01108,0.75712,-1.55671,-0.14121,1.21031,-2.15548,-0.13607,0.758997,-1.56038,-0.00497,1.15412,-2.11935,-0.14771,0.145307,0.110879,-2.15837,2.34033,13.702,-209.135,2
3.38149,4.375,3.26172,12.2422,-1.0625,-3.98047,4.04297,-4.05469,4.44922,10.4258,0.738281,-3.73438,4.67188,-0.01108,0.75712,-1.55671,-0.14121,1.21031,-2.15548,-0.13607,0.758997,-1.56038,-0.00497,1.15412,-2.11935,-0.14771,0.145307,0.110879,-2.15837,2.34033,13.702,-209.135,2
3.39214,4.375,3.26172,12.2422,-1.0625,-3.98047,4.04297,-4.05469,4.44922,10.4258,0.738281,-3.73438,4.67188,-0.01108,0.75712,-1.55671,-0.14121,1.21031,-2.15548,-0.13607,0.758997,-1.56038,-0.00497,1.15412,-2.11935,-0.14771,0.145307,0.110879,-2.15837,2.34033,13.702,-209.135,2
